"time","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1243257485.078,39.020,8.644,9.44e-23,41.827,0.625,25.792820,0.000,0.000,0.997,"PfHfqoNwIe","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fBi2Zn7JCJ/PfHfqoNwIe.png",22.627
1253142468.875,18.502,54.189,6.38e-21,3981.425,4.861,7938.115723,0.000,0.000,0.997,"rxcI02Yztj","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tLQzVycYJl/rxcI02Yztj.png",45.255
1240724262.781,40.210,13.039,1.01e-22,2974.008,1.641,5910.185059,0.000,0.000,0.997,"GoZ8D7NEXi","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xSKysbLGtW/GoZ8D7NEXi.png",22.627
1247873357.594,66.823,10.637,4.59e-23,831.088,1.156,1615.390747,0.000,0.000,0.997,"wndbRfLEYp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/nM1t74i4Ue/wndbRfLEYp.png",45.255
1250004529.188,23.750,8.040,2.27e-22,3984.699,1.250,7931.567383,0.000,0.000,0.997,"CHkkMwTTnZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/lNUr3gxCPx/CHkkMwTTnZ.png",45.255
1243609572.609,36.625,10.814,1.04e-22,3767.900,1.260,7489.014160,0.000,0.000,0.997,"sLM8cD3hwA","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/HiJ8R1B6UZ/sLM8cD3hwA.png",11.314
1238340685.695,45.301,11.925,1.02e-22,3989.024,1.464,7922.916504,0.000,0.000,0.997,"DzltnWQiCK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gxDgPq7InO/DzltnWQiCK.png",22.627
1241815631.063,20.963,40.072,3.14e-21,3981.425,3.110,7938.115723,0.000,0.000,0.997,"NEiVcyoZew","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JIW4pxlDNv/NEiVcyoZew.png",45.255
1243266103.492,38.930,9.451,8.21e-23,3986.677,1.462,7927.610840,0.000,0.000,0.997,"3HFPzxZ6e2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zHwjGZaYsY/3HFPzxZ6e2.png",11.314
1252567063.688,19.519,41.505,4.14e-21,3907.029,3.250,7789.323242,0.000,0.000,0.997,"R3fX8ByPGP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ameEl0gl6m/R3fX8ByPGP.png",45.255
1243508694.125,22.854,8.294,2.07e-22,2787.151,1.500,5531.054199,0.000,0.000,0.997,"c0NdyIdGOJ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/hlzFZS6NAn/c0NdyIdGOJ.png",45.255
1243610842.938,25.056,12.661,3.15e-22,3984.699,1.836,7931.567383,0.000,0.000,0.997,"fpoTJ8lEjt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vU5YkoZqgy/fpoTJ8lEjt.png",45.255
1243618030.180,53.554,10.742,6.62e-23,3837.299,2.250,7636.767090,0.000,0.000,0.997,"lfkrPPnARK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/rQThJayyzd/lfkrPPnARK.png",22.627
1252261889.031,25.146,9.957,2.22e-22,27.347,1.500,16.863800,0.000,0.000,0.997,"FcJzBVjcGy","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9x4swlGiGb/FcJzBVjcGy.png",45.255
1252261889.031,25.146,9.957,2.22e-22,27.347,1.500,16.863800,0.000,0.000,0.997,"UMdRzquuMy","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SPAlIzfUnT/UMdRzquuMy.png",45.255
1243600882.625,25.597,9.301,3.25e-22,1502.624,1.500,2967.416504,0.000,0.000,0.997,"6gb4WDIoc1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/d7LAY6M0ak/6gb4WDIoc1.png",45.255
1238517353.875,18.338,9.988,2.11e-21,3980.718,2.375,7939.528809,0.000,0.000,0.997,"yLYQnRvi0I","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ho9BcrUpgG/yLYQnRvi0I.png",45.255
1243446325.781,39.838,8.253,7.73e-23,3432.096,1.092,6806.331543,0.000,0.000,0.997,"QVZ6rLDWCY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SvPpoNz1pB/QVZ6rLDWCY.png",11.314
1253401481.313,19.174,38.037,3.92e-21,28.308,2.750,31.881660,0.000,0.000,0.997,"dTnFjEvflJ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8smt8EXhPi/dTnFjEvflJ.png",45.255
1253401481.313,19.174,38.037,3.92e-21,28.308,2.750,31.881660,0.000,0.000,0.997,"62uv1fIQnc","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8g9h5XRf3z/62uv1fIQnc.png",45.255
1243625807.953,39.020,9.048,9.88e-23,41.827,1.250,25.792820,0.000,0.000,0.997,"0qi3dQTaPj","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ylFUkBKM7K/0qi3dQTaPj.png",11.314
1243625807.953,39.020,9.048,9.88e-23,41.827,1.250,25.792820,0.000,0.000,0.997,"Azck6Ym50j","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kLZdmRzl5k/Azck6Ym50j.png",11.314
1245038976.688,30.487,189.128,2.57e-21,3980.241,10.617,7940.482910,0.000,0.000,0.997,"uludoBERrZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zCQ2dKxq9b/uludoBERrZ.png",45.255
1239106073.063,20.406,20.648,2.80e-21,3907.996,2.419,7787.020996,0.000,0.000,0.997,"Ge78aCtq0N","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SmpSM9dPHp/Ge78aCtq0N.png",45.255
1239130321.563,29.137,8.550,2.28e-22,31.532,1.000,21.599360,0.000,0.000,0.997,"juEdYKwHn2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/s4wGIGlHUA/juEdYKwHn2.png",11.314
1243324495.625,18.175,16.138,2.92e-21,3907.029,3.250,7789.323242,0.000,0.000,0.997,"gYKd5pLoTY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/r6sSbsEtxW/gYKd5pLoTY.png",45.255
1238504826.938,19.063,36.199,3.86e-21,3981.086,5.750,7938.793457,0.000,0.000,0.997,"dh2wopEK1P","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/r6FeICrEzy/dh2wopEK1P.png",45.255
1240709034.938,27.886,9.578,1.89e-22,3616.593,2.000,7195.354492,0.000,0.000,0.997,"BBkZQTNVoQ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/uJnC6nC14d/BBkZQTNVoQ.png",11.314
1242314155.281,52.994,10.803,6.99e-23,3947.325,2.250,7856.819824,0.000,0.000,0.997,"5XSiw2aL5B","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/hCsL24nEhc/5XSiw2aL5B.png",45.255
1243606021.688,26.433,9.859,2.24e-22,31.582,1.500,25.333481,0.000,0.000,0.997,"4NC92efstY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xs7imRJp5A/4NC92efstY.png",11.314
1241683753.672,39.020,12.812,1.09e-22,3365.106,2.345,6684.469238,0.000,0.000,0.997,"eiGeytzGwy","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xjvg5lNWF8/eiGeytzGwy.png",22.627
1239999766.438,23.115,8.214,2.59e-22,3984.217,2.000,7932.532227,0.000,0.000,0.997,"TslfR3JvAC","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/v2IeU61VvZ/TslfR3JvAC.png",45.255
1241808270.375,26.085,85.190,2.79e-21,3980.917,7.321,7939.132813,0.000,0.000,0.997,"c0yotaJ5Z1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YsdQAXU4uJ/c0yotaJ5Z1.png",45.255
1244559258.688,25.507,8.345,2.00e-22,3839.277,1.511,7632.811035,0.000,0.000,0.997,"urFh9a9CYA","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Kne5hoDa4y/urFh9a9CYA.png",45.255
1239996250.563,23.953,8.726,2.36e-22,3393.797,1.250,6751.692383,0.000,0.000,0.997,"PqBSqVUGCh","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/imdkhbYrrV/PqBSqVUGCh.png",45.255
1243258184.563,29.418,9.260,1.55e-22,3984.699,3.289,7931.567383,0.000,0.000,0.997,"RZH4g5yEhl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fBi2Zn7JCJ/RZH4g5yEhl.png",45.255
1244672574.125,21.800,48.751,2.19e-21,3981.425,2.500,7938.115723,0.000,0.000,0.997,"rQ4NMo7FGu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/d6GaH6PZCK/rQ4NMo7FGu.png",45.255
1250448582.625,26.333,9.133,1.99e-22,3884.035,1.504,7727.425781,0.000,0.000,0.997,"9AflsA0u5Z","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/EUDXdhcUhH/9AflsA0u5Z.png",45.255
1238516197.625,18.667,26.747,4.41e-21,3981.086,2.750,7938.793457,0.000,0.000,0.997,"c50A0oMSG8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8QImYVL8gr/c50A0oMSG8.png",45.255
1241834566.813,19.885,64.699,4.72e-21,3944.051,3.608,7863.368164,0.000,0.000,0.997,"HGI32Ve3Tp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ic29hCUDFG/HGI32Ve3Tp.png",45.255
1241805937.938,20.963,52.505,3.70e-21,3981.425,3.467,7938.115723,0.000,0.000,0.997,"DuA0uhRCAv","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/p7H21yPXOh/DuA0uhRCAv.png",45.255
1241815646.063,20.592,37.472,3.41e-21,3981.425,3.000,7938.115723,0.000,0.000,0.997,"CtAkd9DrRu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JIW4pxlDNv/CtAkd9DrRu.png",45.255
1239176489.063,18.434,20.695,3.37e-21,3981.086,2.750,7938.793457,0.000,0.000,0.997,"dMjesDotvy","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TPtDRsLdci/dMjesDotvy.png",45.255
1243686545.625,28.400,8.075,2.30e-22,1928.504,1.250,3810.222656,0.000,0.000,0.997,"mlaJIKBmaL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1Wd9wk3tTr/mlaJIKBmaL.png",11.314
1240308379.609,31.034,8.864,1.47e-22,3911.875,1.294,7779.261719,0.000,0.000,0.997,"Bpjnabg8r3","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/dQw5Q8mNIE/Bpjnabg8r3.png",11.314
1245044391.375,18.502,34.295,4.98e-21,3981.425,3.530,7938.115723,0.000,0.000,0.997,"UgPbDryBv9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/txhVpZ5bSh/UgPbDryBv9.png",45.255
1249734219.188,28.898,8.290,1.53e-22,3683.482,1.000,7321.221191,0.000,0.000,0.997,"6ItZoNU4Rn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/0HjWjEGv0G/6ItZoNU4Rn.png",11.314
1249734219.188,28.898,8.290,1.53e-22,3683.482,1.000,7321.221191,0.000,0.000,0.997,"o85E1fFw7O","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C9IQJ78k3e/o85E1fFw7O.png",11.314
1250439839.375,28.133,8.112,1.45e-22,2381.992,1.750,4718.241211,0.000,0.000,0.997,"hUi25hokur","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/nBP0wAafwH/hUi25hokur.png",45.255
1244507420.813,19.174,31.176,3.61e-21,3981.425,3.023,7938.115723,0.000,0.000,0.997,"X6waKaxg6p","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/HTRuwZTX2l/X6waKaxg6p.png",45.255
1239639003.063,22.707,55.691,3.21e-21,3982.484,4.267,7935.997070,0.000,0.000,0.997,"aZJKPCgOfd","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/beYUSjwiwg/aZJKPCgOfd.png",45.255
1241794133.938,19.519,39.662,4.13e-21,3981.425,3.896,7938.115723,0.000,0.000,0.997,"lmtYvXw26D","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZWB4lnBhYQ/lmtYvXw26D.png",45.255
1241797399.313,20.228,63.267,4.62e-21,3981.425,7.089,7938.115723,0.000,0.000,0.997,"iBRCPsYfUr","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2O7rCYkbY0/iBRCPsYfUr.png",45.255
1253534544.688,20.963,69.277,4.11e-21,3981.425,5.156,7938.115723,0.000,0.000,0.997,"BQssLDDMgU","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tClQeaHzVD/BQssLDDMgU.png",45.255
1240756145.836,30.734,8.014,1.52e-22,38.798,1.250,31.851681,0.000,0.000,0.997,"gEXhjMsX6U","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZMnwDCrxrB/gEXhjMsX6U.png",11.314
1238503817.813,24.822,9.740,2.39e-22,3984.217,1.500,7932.532227,0.000,0.000,0.997,"Os0hYstIvx","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/UeCFpz5o85/Os0hYstIvx.png",45.255
1238503817.813,24.822,9.740,2.39e-22,3984.217,1.500,7932.532227,0.000,0.000,0.997,"ogsUZHF2Ja","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/r6FeICrEzy/ogsUZHF2Ja.png",45.255
1243435639.945,30.734,10.613,1.46e-22,3581.752,1.500,7132.915039,0.000,0.000,0.997,"RHkS1xVJPE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WUHntfYiZV/RHkS1xVJPE.png",11.314
1243435639.945,30.734,10.613,1.46e-22,3581.752,1.500,7132.915039,0.000,0.000,0.997,"QtcjflO6xm","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/QtcjflO6xm.png",11.314
1243435639.945,30.734,10.613,1.46e-22,3581.752,1.500,7132.915039,0.000,0.000,0.997,"BR83LQEuRA","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/BR83LQEuRA.png",11.314
1239687377.375,18.338,28.511,3.68e-21,3978.161,8.250,7944.644043,0.000,0.000,0.997,"LT5gBVCRAU","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/RnUNNEgxf9/LT5gBVCRAU.png",45.255
1243261138.813,39.156,11.512,1.13e-22,48.304,1.375,38.747021,0.000,0.000,0.997,"3AP9zQydcS","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YqvS2KG2us/3AP9zQydcS.png",11.314
1239171455.313,19.692,49.206,4.06e-21,3981.086,3.356,7938.793457,0.000,0.000,0.997,"ca9kSqzJJV","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/NZwcfBjXjM/ca9kSqzJJV.png",45.255
1238191116.625,25.175,12.503,3.61e-22,30.141,1.500,24.381060,0.000,0.000,0.997,"FAjPBugoAV","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/l42AAsnIbT/FAjPBugoAV.png",45.255
1240754527.813,23.331,8.435,2.49e-22,3883.332,1.415,7728.832520,0.000,0.000,0.997,"KIi4lJmpZs","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZxosCFKsk0/KIi4lJmpZs.png",11.314
1249058373.281,35.163,11.647,1.03e-22,3984.270,2.871,7932.425781,0.000,0.000,0.997,"a5c4JxL94y","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/t9pTJ7IRlO/a5c4JxL94y.png",22.627
1238188638.125,23.786,10.236,3.32e-22,3984.217,3.922,7932.532227,0.000,0.000,0.997,"oKbbqMkK9K","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/sPWyG2N3u8/oKbbqMkK9K.png",45.255
1247604794.594,21.264,52.176,3.39e-21,3811.578,2.898,7598.422363,0.000,0.000,0.997,"iCZbuRdSIZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/aieZUFJ7JX/iCZbuRdSIZ.png",45.255
1247604794.594,21.264,52.176,3.39e-21,3811.578,2.898,7598.422363,0.000,0.000,0.997,"Gtcyk8SM6r","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/eze62hzyd7/Gtcyk8SM6r.png",45.255
1243619395.898,44.288,12.646,1.11e-22,3213.422,1.125,6368.983398,0.000,0.000,0.997,"Ys74Kd3w98","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/rQThJayyzd/Ys74Kd3w98.png",11.314
1243337578.938,29.418,9.963,1.89e-22,3984.699,1.500,7931.567383,0.000,0.000,0.997,"DyiMdZbPaS","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/UKPlWeSHbE/DyiMdZbPaS.png",11.314
1241791005.938,20.592,9.900,6.42e-22,25.537,1.000,20.484390,0.000,0.000,0.997,"ssiZ4ZKJ9w","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/uUp6AEfUV6/ssiZ4ZKJ9w.png",45.255
1241810736.688,20.228,51.044,2.94e-21,3944.051,3.250,7863.368164,0.000,0.000,0.997,"pyWVIQJcWb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/VEflTIq5yp/pyWVIQJcWb.png",45.255
1253626341.375,32.110,8.049,1.46e-22,3980.241,4.500,7940.482910,0.000,0.000,0.997,"Bf3s4ueWSG","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YWAiQHqBf4/Bf3s4ueWSG.png",11.314
1243689667.102,44.288,12.734,9.40e-23,3986.938,1.375,7927.089844,0.000,0.000,0.997,"fFyAxeHcqA","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TOGDsqRMzw/fFyAxeHcqA.png",22.627
1242575446.625,23.959,8.158,2.09e-22,3618.524,1.250,7191.491699,0.000,0.000,0.997,"L79E7nomel","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Q6JNEbSK2x/L79E7nomel.png",45.255
1239985056.016,39.935,9.935,8.75e-23,1163.848,1.375,2283.207275,0.000,0.000,0.997,"MCf9ecFSId","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vPpDobPA1p/MCf9ecFSId.png",22.627
1243255737.563,23.750,8.268,2.56e-22,3883.332,1.500,7728.832520,0.000,0.000,0.997,"PT8fKKQc2G","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/an0ItslLhA/PT8fKKQc2G.png",45.255
1242156298.313,28.898,8.472,1.66e-22,3837.299,0.813,7636.767090,0.000,0.000,0.997,"n4g7WXLiG2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/s1RargLDD0/n4g7WXLiG2.png",45.255
1245086960.125,18.502,22.217,3.17e-21,3981.425,3.514,7938.115723,0.000,0.000,0.997,"wyFJXKk5p2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZrCW55KTzA/wyFJXKk5p2.png",45.255
1241806088.188,20.228,33.074,3.94e-21,3870.354,2.500,7715.974609,0.000,0.000,0.997,"MDIGdWVxk1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/p7H21yPXOh/MDIGdWVxk1.png",45.255
1243458697.688,26.909,11.509,2.26e-22,574.547,1.500,1111.262329,0.000,0.000,0.997,"mR481LkWrb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/rXOOGntMTL/mR481LkWrb.png",11.314
1253827487.938,21.340,61.924,4.74e-21,3980.241,3.808,7940.482910,0.000,0.000,0.997,"MdIzZA1S4S","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zDL3ePzBCS/MdIzZA1S4S.png",45.255
1243625801.414,50.268,12.650,8.72e-23,3246.534,1.375,6435.207031,0.000,0.000,0.997,"f2zBn4yhpQ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ylFUkBKM7K/f2zBn4yhpQ.png",22.627
1243625801.414,50.268,12.650,8.72e-23,3246.534,1.375,6435.207031,0.000,0.000,0.997,"HAz3AD43oJ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kLZdmRzl5k/HAz3AD43oJ.png",22.627
1243616213.992,47.183,11.516,7.85e-23,3842.307,1.704,7626.751953,0.000,0.000,0.997,"gdHlukLfnk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7QlO8H9cfx/gdHlukLfnk.png",22.627
1243265056.859,41.570,10.834,9.96e-23,3989.707,1.250,7921.552246,0.000,0.000,0.997,"Y4yzowarVB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zHwjGZaYsY/Y4yzowarVB.png",22.627
1245726261.625,31.213,8.274,1.15e-22,3631.391,1.694,7204.919922,0.000,0.000,0.997,"uiXtGodrE2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9JoIllJunN/uiXtGodrE2.png",45.255
1242312192.375,19.099,12.969,1.21e-21,3907.029,3.000,7789.323242,0.000,0.000,0.997,"M5wJ43MrrP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/v9FkxG6Oyv/M5wJ43MrrP.png",45.255
1241816773.813,20.963,61.805,3.47e-21,3981.425,3.250,7938.115723,0.000,0.000,0.997,"pO0MiQVpuS","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/F678ObsNgA/pO0MiQVpuS.png",45.255
1239216198.188,22.306,57.641,2.50e-21,3028.785,3.250,6028.598633,0.000,0.000,0.997,"b5JVKVnJFo","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/OxBPGoJ5XD/b5JVKVnJFo.png",45.255
1248712343.188,25.966,8.295,1.58e-22,3081.664,1.092,6125.497070,0.000,0.000,0.997,"uBJNKwNBzf","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/LNeSTHLtf4/uBJNKwNBzf.png",45.255
1243435788.516,41.570,9.962,1.07e-22,3806.319,1.000,7554.775879,0.000,0.000,0.997,"6hRWWFasSK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WUHntfYiZV/6hRWWFasSK.png",11.314
1243435788.516,41.570,9.962,1.07e-22,3806.319,1.000,7554.775879,0.000,0.000,0.997,"Ie4omgdqf0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/Ie4omgdqf0.png",11.314
1243435788.516,41.570,9.962,1.07e-22,3806.319,1.000,7554.775879,0.000,0.000,0.997,"KiSwSedt2U","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/KiSwSedt2U.png",11.314
1243450268.820,34.590,8.517,1.04e-22,39.058,0.813,31.330450,0.000,0.000,0.997,"zjL5MJuKD2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/X0IUXLxQXP/zjL5MJuKD2.png",11.314
1249816194.625,18.835,38.799,4.31e-21,3981.425,2.750,7938.115723,0.000,0.000,0.997,"0fm9N1aOin","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Utguq49i3P/0fm9N1aOin.png",45.255
1253625351.563,23.750,48.783,2.70e-21,3727.073,3.750,7429.411133,0.000,0.000,0.997,"YnHWx4TGbp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YWAiQHqBf4/YnHWx4TGbp.png",45.255
1243442175.813,29.948,9.695,1.49e-22,3883.332,1.901,7728.832520,0.000,0.000,0.997,"C51myzkYsa","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kdUVqEv20V/C51myzkYsa.png",11.314
1245453324.438,19.871,77.119,5.97e-21,3980.241,7.063,7940.482910,0.000,0.000,0.997,"BX5n3hTR71","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/BY3JnHzP0x/BX5n3hTR71.png",45.255
1243347527.875,28.133,8.547,1.99e-22,3814.853,1.344,7591.874023,0.000,0.000,0.997,"iLvic5iMWi","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IA92m5Lr98/iLvic5iMWi.png",22.627
1238501894.313,25.722,9.649,2.27e-22,1605.378,1.250,3174.855225,0.000,0.000,0.997,"8FT6ZUvxhu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/dwLMlqgxqC/8FT6ZUvxhu.png",45.255
1238501894.313,25.722,9.649,2.27e-22,1605.378,1.250,3174.855225,0.000,0.000,0.997,"2PjhMEuZlg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/UeCFpz5o85/2PjhMEuZlg.png",45.255
